node_id,dist_m
42448317,12855.11972884632
7280430895,14419.01131844899
889298452,16812.918215544196
42428029,12368.760941356104
42442577,11484.189550008814
42436055,15493.519426217885
4215936658,14025.390884793069
42428212,13656.228752011537
42456568,12296.356265855156
42442952,13079.489330252105
42435581,15039.41432328514
6331080435,14172.298841320136
42436784,14794.978334521174
42438487,12879.507545665143
42435598,14722.9770719434
42439001,14209.467845473744
272194254,16432.92235744793
8224618708,13096.539030518197
246649429,15894.936288804529
42442842,14041.57282084351
9077027774,12379.601312821449
4207854764,15280.036647370784
42429521,17147.882526611047
42428007,13273.79317748722
4163883691,11673.921674387304
42436481,13377.588465491237
42428310,14079.035429598363
42440966,14910.692447626492
5475605298,13179.814798004716
42448203,12954.837586975893
42445189,9165.339981026282
42431777,15270.786964832834
7260975615,11259.03148638018
42442918,12038.707866739223
42424864,15061.046539494948
7956044489,14093.367808475447
42437052,13613.190210295212
42449947,12778.390921818152
42442889,12842.813894515559
42427311,14442.22438155079
42438043,13500.692994177833
42430363,13802.444858717627
7106818623,13306.14409541238
42428720,13107.980483475127
42452006,15801.726871772262
42443280,14080.028591392864
42428016,12784.251474322169
42446800,16275.913606401282
596775985,12639.577302280659
42455695,12887.726301572757
42455588,15121.327541518862
7802856365,14064.802222449474
42428308,14000.049400398308
1504153626,11329.265448693526
42428216,13087.301796834085
42436793,14947.742000898434
42445466,14846.098784631286
42444495,11432.042191396138
4207938835,14010.454791286425
1918039876,13816.53893783033
8695222692,14469.738325916249
42455643,14746.729894806036
42449893,12937.709165045382
4378236618,12640.923508800903
42428039,11965.777125442657
4207683796,12893.26204407831
42447228,13257.170862573317
561042194,12065.386409789275
42446987,12701.580360445856
1692433920,14669.812411265606
42450426,13582.504209709617
5266098185,13263.25820053392
42434090,12762.314303476422
42454381,14970.889175559827
42445232,13187.803304826959
5837088104,15273.044976067315
42427834,10273.825282303047
42434077,12768.303691636143
42431044,14047.6474597825
42436746,12616.824671792137
42443528,13173.160952852746
42448254,12152.170090653684
42437050,13341.745477995717
42438805,12970.22603138872
42436393,15318.330021223135
4461990857,13197.122713181961
42449308,12216.317134161942
3831856763,13226.910578909214
42436537,12458.96032794267
8323051888,15034.866897890915
42438485,13035.744678497533
42437589,13851.237163123082
42452951,13116.426270831249
42439527,14707.027768924196
4597668033,12385.13307596117
1692433939,15249.645737305022
42444487,11746.114876046046
42422000,13693.109943232539
4616536351,14925.7558775776
42445885,12773.384370097066
42444909,14921.090037588881
370927297,13177.560223329036
42445740,11758.461049281903
42427423,13473.43120265317
4215913810,15121.244689545865
42428460,14328.654784105125
42439006,13984.697863012574
42446977,12384.739357917777
42430131,14971.123852603478
42427970,12627.666717243792
595314104,12456.928940726148
4207837422,14655.698940760947
561035333,12235.11350405862
2351532388,13647.46511070556
6166999550,13378.060661626061
5131026390,12180.851392152845
42437425,13342.091140209435
42435283,14376.871927755601
42451787,13233.670558661222
42431611,15443.87349440212
42435207,10028.51359997238
4215665528,15862.002435138722
42428919,12173.379558062288
42439280,14996.564372836963
42429766,13403.208172800694
42437965,13642.280105751637
42443042,11967.821767793845
3235708624,15027.646440376622
42437371,14098.330894043136
42443403,12536.809711053647
42433218,15235.951554775967
60927819,14471.328023825508
4143851144,15001.704545234723
1061531448,14900.627266877085
42431650,13102.15925563527
42434800,13084.838912772062
42429842,15792.71768180724
42428529,16450.206089426698
42445543,13919.278645028207
1773121034,14031.883740058282
1919595922,14017.28178802845
42428709,13445.114264144104
4205830390,11809.745013745936
42445256,11335.691048352472
42432068,13406.529476634456
42428428,14663.849265930825
42430102,14814.78504261262
1506445762,11908.405254453568
42436598,12984.696604199624
42436340,15312.751717161342
42447199,9650.96514717058
1061531839,14154.391149465297
5161246301,14070.791198328634
42445667,12425.35815218682
42428947,12977.57871341438
42421728,11773.040019757103
42453548,14754.647499532839
100522728,12809.587918933994
42435714,14197.375996077819
42445941,13347.818472348199
42429314,12544.831127670299
42445947,13100.328859955214
4137021568,15076.014193748717
42437845,15313.52329791595
42427411,17210.357811388916
42445001,13747.195526462754
42453610,14048.346325291499
2821304142,15482.579212539169
3932847282,12041.155706673133
62915531,15128.036299295582
42454423,14915.316824448135
42446875,13086.505032910376
42439567,12888.975196698728
42442949,12920.493114520932
42440282,15397.191988597795
596776167,11682.159305009623
42434895,10989.364098139713
42439181,13306.61145788747
42445804,12694.856570740667
42446461,12968.058647667107
592484776,15235.380842047292
42448326,12409.487102777555
42435677,14112.773893151485
42427374,14069.890009133165
42435253,14225.080699376744
42432558,14905.098937292321
42430384,13649.394312849023
42439409,12232.53934830089
42421810,14372.687855916687
42436549,11895.097049831864
596776144,11841.311235335002
42440452,13412.053249832145
42432191,14784.549227093226
3948577931,12297.994614785028
42444453,9227.874833099913
42454378,13709.656583897096
42438961,11812.696027138343
4347534767,13238.621064320223
42439228,12191.902904420027
42445908,12055.221981829505
42429986,12411.665873382372
42430265,13721.127536989508
3630219668,13631.682464842086
42448811,12848.83986868614
42445511,14568.229443417036
42434410,15964.160756789439
42440270,15283.799388557014
3783071109,13862.623040973533
42442469,14347.184687094163
42456060,12480.232676312735
42431004,15232.578575486858
42449954,12777.36769960785
4207143428,15523.886509514732
42422899,12266.885217173338
5849918504,13792.545823438582
7956044494,14242.926346353739
4202908173,14826.372685529059
42445896,12460.314388460083
4207789915,11244.410808876786
42426374,10898.68375160527
595245925,15158.846042894644
42443052,11488.666373628974
1061531491,15104.070639636135
42449942,12541.144316003161
42431034,14291.768868184805
370925141,13482.769696273592
42436364,15392.291457949244
42428833,12173.211593472795
42429682,13421.149568832563
42442559,12562.732476085957
4207952790,13126.96872778481
42454600,15743.809592128822
42431654,12631.83723413123
7816179466,15227.235571767402
42428790,12399.230357767936
42439399,12407.646397164734
42428653,14661.186004502062
1420632047,14036.275309145447
42448583,15772.606028942904
3772840882,16323.577994362266
42449985,12556.542960364342
42436705,13100.200444242075
42430187,15226.59145578483
42450052,10790.043497609662
42430669,14284.735749606647
1692433916,14420.494683152054
42445247,13046.735223504245
42436519,12397.19572202801
42430468,15432.514534480046
42428962,13544.553012444854
42428973,14116.464595696387
42442961,12721.139496836393
42454428,12775.946158716455
5200192560,16198.36064880638
42444051,12619.464171450907
1919595910,13878.837192179044
3834459525,14196.970207481896
1061531683,14235.54737873772
42452973,12209.469881125542
42428198,13265.172405147776
42444928,14394.990174253717
42430824,14920.870697918803
42445661,12133.521463472505
42438503,12414.68987167499
42421993,13147.223736670738
4207815982,14129.150591744628
42430352,13484.616551026831
2324482224,14313.058478904462
42442862,13795.166045587584
1919595911,13622.277424983118
561042204,12369.376326130889
42437890,13832.469507173644
42429773,13124.875734358071
5916783970,14008.192138923487
42439323,13605.698697009868
42430271,13558.178917008863
42427426,13747.773307633768
42429896,12384.810822767686
42428931,12497.888507884843
42453601,14186.892367337337
5815234915,17352.2582036872
8959187723,13275.197531561655
42436377,15614.308320655295
4202950103,14180.070903930613
42435763,10974.62184550444
42456041,12491.438854222884
42421889,14669.614641344131
7818397395,14331.906995237037
4207683793,13323.67007713815
42433625,13502.466234536096
42428978,14357.388525939681
42435610,14419.157662656347
7818397393,14642.986864109003
2141026507,11036.850443726487
42448329,12626.012829232324
42446528,13679.162658419795
592509222,14132.831391327189
595314101,12695.215099649922
42449971,12633.567575645257
42454401,16182.394533651173
42443347,14787.049297242487
42434148,14117.273294318651
596775882,12868.584126120288
42457721,14601.717736124225
42428447,14469.259079728972
42430292,12923.672362294401
4207952794,13216.34378040882
42432818,13338.052463999045
42446016,13134.128303014633
42445961,12784.216717705378
42439580,14560.772640471361
42446552,14154.8547770828
596776150,12159.261179963294
1692433938,15126.08992812482
42428912,11856.402250470015
42450035,11519.904797490037
4205805402,13447.316091300927
42437124,14461.865661574888
42454006,12198.608784086482
42438045,13772.611121478581
42437663,13508.702861094924
42428068,14853.091825078674
42432564,15003.606104680674
6181478352,11477.450917835056
42438889,12782.084334342033
42434810,13787.607693376047
42440754,14076.755777343864
42428277,13012.323530439331
4205565514,14611.135521248729
42428268,12766.494545805814
42436985,13024.965910143059
1061531731,13662.829126591536
4862610026,13200.496012318683
42453902,15661.052409909436
42442881,13154.138847945747
42430075,12807.297926943662
7838207514,16360.311514657036
42445390,12194.540731003059
42443570,14838.307532373263
42431107,13080.933062497206
42421741,12319.214213405045
42446031,12637.313956203947
42438301,15230.91029687267
42434271,14192.777477239817
42431106,13161.015968763268
42447149,11594.62552693078
561042192,11986.70530033857
5993830853,13206.088365824688
42454679,13370.019888090133
4888388400,10311.235437179996
1692433942,14944.287981852867
42432700,13953.658195173379
8838881845,13644.191889110023
7612925053,14217.186385963612
4207786973,10719.721401431609
42432194,14698.477463747404
42449017,13730.635946206008
596788016,13230.305055117748
1692433928,14901.00544348904
272195270,15418.682517880306
42431659,12261.224840469433
8913023103,14517.55547131429
6929267014,14223.045988942064
5481859182,13452.526858711924
5475082077,11368.345276542017
42428985,14602.102974714046
42427322,14273.789295974017
6929267015,14519.441015582179
4597668030,12541.936246900432
42433743,11186.81998126884
42450009,12747.764309334128
42445926,13014.002524241185
42431008,15094.575243601967
42428770,12557.179278993426
7802856352,14144.56097496444
42435650,13304.205357561596
42432929,10379.679903381093
3347295531,11613.129618119356
42427483,14574.27497828396
42450434,14992.007090021918
42437396,16403.658047776993
42428746,12644.493567818416
42445033,14716.09750127663
42433330,15531.38540409799
42446959,12222.091473255252
42435301,14216.080342353604
42430277,13316.12913539727
42430350,13564.367962117612
42434384,10135.242034465202
42455887,13381.685209567593
42454798,15501.739543695565
42436941,13416.5095266688
4205805396,13213.746036599663
42428365,16728.288253578874
42427371,13795.62787552716
42430274,13395.127378348752
3569749129,13104.38241550089
42437174,10115.131923470612
42436400,15501.740487735251
8840333846,15579.990055304374
3799572065,13485.352072354122
42427126,13998.706679331026
42428345,16564.72321584829
42428570,14196.81698687825
6133355298,14129.073305892465
4685462240,15227.958345632156
42428678,14169.704490651406
42430694,14852.4227601626
1061531777,14477.967925101335
42447176,10944.629638968474
42428661,14416.17999666083
42437951,14582.985448843396
42431680,12796.08939364682
42438306,15371.038688719831
8239225253,14397.283642145809
42439275,14441.956001110231
42440009,14075.991536264657
42445936,13427.332570350605
42443000,12658.390559798438
42435514,12091.574081947158
42447084,12902.445174754455
42443085,9703.234358873922
42434439,13949.99083029982
390519635,12789.531604827924
595142429,12703.515677609099
42449067,14354.811317848009
42435516,12300.619604777949
6181478374,11173.853901867999
8907450705,12092.82652300834
42442549,12883.579358205134
42421877,14502.138295240577
596775876,13106.961938647366
42445928,13172.505795965579
5475605302,14044.485921334992
42422016,13970.839148360661
561042190,12072.031087665428
42432174,13953.37722862057
42431549,14009.678082191109
42429340,12131.723532888342
42428648,14996.026111513835
42437678,14326.20329324033
42446478,12648.385453263974
42446472,12667.676790965279
6177439752,12955.102224937542
42432736,11686.81628783133
42436330,15435.716380391128
42439996,13758.696068670351
42434074,12855.308006399955
4207921706,13512.71163631634
42431490,14038.749364634827
42434389,9960.757948367322
4207862996,15354.28404870465
4597668026,13328.638697803714
42436714,12901.298934953327
42436586,12541.571229541318
4443775464,13552.451368456053
42428045,11806.256956438094
42432744,12132.61815865518
4597668023,13476.59624912822
561042200,12301.783784301397
7802856341,14222.563409513594
42440170,14742.397472142926
42428863,11140.619397867644
3956129964,15166.670934582275
595407648,13812.471475327235
1061531790,13502.879590440516
42435761,11060.149103370217
4215936662,13534.915521844487
42430903,14098.964238563985
3786728678,9225.100381261644
42428682,13919.93411094695
42431121,12682.173798647087
42453187,12281.862682233399
4207884930,14860.882329160086
42448390,12741.992862677642
6133374846,15607.72283019407
42450341,14831.219266189117
42430985,14888.343344751258
246884508,15511.351527282077
8119192797,13122.983866662991
42439994,13678.7651602197
4347550074,13952.72965399585
42440004,13997.05816207657
42448338,13183.29672043167
42439506,9525.77229439491
42444458,8762.744919254752
42435660,13634.484639554668
42436014,15240.99839100015
42442895,12519.367191162755
1773084391,14324.836280963744
42446099,11418.860848909637
1825841754,14126.64634289646
42446941,11742.645983312865
42429832,15496.928453047707
4215940675,13084.24378275336
42428444,14409.011828618872
42458766,12311.340876055165
42421941,15819.643351004643
595314103,12477.29416808089
42436716,13086.690026924865
42436477,13543.141876669188
2348991701,14548.82009152819
42432589,14273.263186263392
3639382768,12214.533902940351
685164636,13654.908763285495
4205805390,14023.658958215723
42435343,11527.080993684109
42436990,13294.391846522896
42430924,14463.06943194714
42449956,13284.112305358514
42446270,12382.464103323304
42435477,14466.861251815095
42434092,13131.614517832277
42430063,12828.327491277494
596776115,12330.414599946072
42435328,12668.258423115989
5812723035,15566.49429309421
1061531527,14569.178484942808
42421985,15344.420244085335
42436763,14755.543217191895
42442567,12110.762742568471
42452026,14686.570086284246
42430782,15385.518142635061
42427787,13075.130993553674
42443027,12710.0274185029
4207962275,9797.882580166253
42439826,14623.263298424183
4012935769,13379.760062384468
596776017,13117.072861451263
42454120,15192.120973937745
42437287,13376.835481953873
42431614,15569.391753400041
42428458,14573.647808285577
42434160,13852.122177561592
42431096,13492.935754347021
42452130,13480.986229814986
42427168,15102.645797947356
42429700,15006.285566265859
561035378,13957.263853742928
42446949,12056.465594728379
596775930,13034.281434392602
42436546,11679.233526448483
42454701,12727.142177075464
42434954,11990.97659905777
42430857,14278.56252668833
42439485,9948.862443697979
42429840,15865.977235203176
42442745,15466.713431130325
42436369,15311.650800894999
42435967,11024.279951496203
42428441,14248.690261902975
4320028826,15017.999394246628
593886227,12002.257980213253
42442960,12891.488301021698
1692433932,14973.390584801244
42456578,11819.874437579527
42431113,12842.437054842998
42445664,12216.181196662832
6177439749,12329.918229913012
42448379,12886.266473649797
42429888,12688.655468648789
4347534783,13255.644179081562
42455200,15160.414195469417
42430367,13973.555849196779
42430324,12834.285275978204
42440012,14155.283098290573
42438547,13434.449721584824
42427327,14021.992458534542
42430249,14430.085531563956
42435844,11045.63026068646
5607992553,12556.25581319003
42431544,13423.66941647088
42445225,13654.953891192932
42431094,13572.160382468548
42427951,16026.153797417048
42445888,12695.457109381043
42435803,10329.707987928365
42433573,14851.597435372529
42450025,12334.481387939632
42432228,14473.63918337175
42455915,12344.087519025832
4158810011,14363.443674201506
42428305,13825.23327443417
42429330,12223.715747363854
42445236,13163.988678256172
3846857066,12483.62642953877
7480301863,14184.4498538809
42439840,13826.243255121473
4205565503,13282.553391365394
42445651,12445.880670252316
42428272,13147.677621998038
42435504,12391.288473568446
4215936666,13712.741015318217
42446547,13941.854623495808
42435331,12178.207403504077
42430217,15067.946063614329
4207802392,16861.05379890624
42437363,13275.509362066558
42451754,12756.810272436818
42432540,12865.490448401873
42431678,12949.819175247401
42428595,14458.03373672847
42443346,14488.662152051145
4207862999,15422.872912180623
486868138,13273.298881985025
42442463,14514.00859964107
42442613,11999.16841609558
4597668031,12777.524113922464
42442276,14562.440284716793
42432556,14458.268562667337
4215624275,13135.762023027555
42448729,11740.352806717716
4138911201,12463.011754027268
42434140,13802.835808912663
3099326124,10264.819961782749
42432451,12462.18066390696
4376122113,13466.024028896381
42435257,14145.221773231362
8904527314,13240.917408377574
42436751,12460.849817953003
4207912629,12486.839591199254
42429630,16299.278511033219
42437580,13992.640632560997
42443024,12884.027006268345
42439556,13376.233682677583
4288677093,12556.030797081505
42445953,12942.618177084818
42429981,12181.941556324504
42429657,13635.565961689577
6223969260,12794.880176675988
42435743,11379.912706913477
8959187724,13119.737655061788
7132609426,13577.890722096827
1061531803,14730.65258529261
42446933,12304.040207126927
42435805,10243.681678148509
42439490,9329.439531106827
42429752,13644.853131834634
5812723033,15783.861278339844
42455675,12728.464891147147
42453999,12251.76446862845
42428476,14118.55242210073
42444991,13659.815916713196
42454495,12511.904764030664
42428061,14481.873974176422
42427817,14081.881334297785
1728266963,13093.504155039054
42442898,12597.70174425131
42453080,13329.729610551876
42440323,13016.836755102377
42427979,12867.740800826537
42434166,11666.113974005797
42432083,13830.748822498806
1506445711,11814.548367978367
42435272,14541.293536516487
42428588,14609.907463107138
42445025,14547.099695430099
42454795,15870.05327556472
42446026,12798.941716938994
42436703,13285.919289937974
42429338,11923.366905902862
1773076509,13885.008653637122
42440469,13060.434316570816
42445731,12378.355531991136
42439581,14410.44808436891
42439952,13040.787276309497
42430164,15555.497642657363
42442891,12677.519022254059
1104165608,15474.867008201672
1061531815,12704.054980584016
42445020,14228.873177866355
5475605300,13470.462741367211
8959167156,12293.535319933622
42438300,15154.053709138268
42428493,13672.11552177595
42428027,12449.031452232754
42424408,15386.577153691505
42443044,11809.393184472709
4597668029,12856.336935899239
595254571,15321.020274917662
42443561,13990.535751354342
42438118,9236.971376245243
42453986,12046.575373505959
8840333851,15512.497517394459
4557517554,15096.060803324253
42428013,13024.191660915825
42455693,13495.925225447632
42422038,15810.747173798838
42441091,11620.821006479151
1061531695,14812.334739549466
561035343,11116.173368441609
593886226,12885.410136196488
42428701,13602.318858588429
42445924,13094.582764745302
42431030,14452.782033256222
42431116,12761.984646825851
2562399787,13224.267227676506
42437410,16651.05484641951
42440456,13126.977496192463
42440453,13410.572773090838
42437914,14658.680704392871
42435654,13461.375994294443
42433718,17147.399736313175
42444833,14363.062122513773
42428598,14547.459978976649
42437644,12373.17294008884
42428689,13761.031039255478
42443046,11888.86066004034
42442552,12800.275372672731
42430126,14915.934232962873
42432142,14810.323501910509
42453575,11573.670874007486
42431797,15373.085129848172
4207837427,14517.146951542585
42428020,12696.540970243108
3099327966,10267.270428506174
4207724564,10856.537375003727
42429348,12346.853933262622
42431057,13891.857771951798
3834459547,12515.460055152109
42445356,15378.32933642227
42445413,12070.040284631312
8918973663,13335.780565419893
589099734,12477.519575356833
42431898,16093.57684117675
42434226,14235.472928533774
42430519,15722.189648008514
1632878994,12652.614088406044
8918680640,12971.961132497501
42436921,12796.983450371325
7641360304,12780.624479275148
42431005,15255.46848605285
2821304143,15527.061225539392
42436308,15459.898214786503
8906433866,12622.57757804204
7557417142,14943.984557353617
42429565,15953.347089089804
7818397388,15284.525837854071
561042193,11908.660855355985
1061531509,14403.268572980734
4207892897,13815.710915756654
42427316,14390.569232401136
42443032,12388.743120942105
42446013,13214.343218292997
42431039,14125.313067616362
596776177,11761.511071916431
5590991384,13856.946356594493
4215936661,13708.923417090038
6330018917,14066.781826234137
42428695,13841.812868051507
42425127,11893.146063484453
4207952792,13540.712240179804
1061531634,14979.866420232755
5475605303,13571.709868172285
561042197,12261.4228034882
42435684,14193.385927334033
42438513,12838.713784812418
4202960389,12597.035886133344
42427324,14157.619777265289
42427764,13318.100284040003
42440347,15458.012554397501
42428751,12726.075046813323
